id,numday,numvisit,firstdt,lastdt,homepage,crime,localnews,colbball,sports,colfball,business,usnews,politics,entertain,state,weather,hssports,opinion,realestate,life
10089,18,74,2019-02-14,2019-03-12,398,40,45,10,11,0,20,8,21,10,18,10,0,7,194,37
10090,1,1,2019-06-08,2019-06-08,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10091,2,3,2019-01-21,2019-01-22,12,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0
10092,57,112,2019-04-23,2019-08-31,739,70,282,3,151,0,30,6,4,24,8,6,0,12,5,124
10093,88,145,2019-04-15,2019-08-31,665,83,1464,7,268,0,21,7,1,18,9,28,0,29,30,2765
10094,1,1,2019-07-05,2019-07-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10095,1,1,2019-01-29,2019-01-29,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
10096,13,26,2019-02-13,2019-08-05,509,19,44,14,30,0,4,9,7,6,7,2,0,0,0,18
10097,18,20,2019-06-25,2019-08-31,0,0,21,0,5,0,0,0,0,0,0,0,0,0,0,74
10098,14,18,2019-02-11,2019-04-19,0,0,34,0,25,0,0,0,0,0,0,0,0,1,0,45
10099,1,1,2019-07-30,2019-07-30,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
10100,21,27,2019-07-16,2019-08-30,168,6,36,5,201,0,4,3,0,0,0,0,0,0,4,6
10101,1,1,2019-03-04,2019-03-04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102,110,445,2019-02-27,2019-08-30,3914,121,654,13,142,0,31,31,16,37,24,41,0,46,16,274
10103,42,130,2019-02-27,2019-04-17,248,66,99,1,5,0,17,8,22,7,11,54,0,4,0,40
10104,132,187,2018-11-07,2019-07-31,1527,285,237,1,7,0,15,16,8,18,18,0,0,3,1,52
10105,1,3,2019-01-24,2019-01-24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10106,4,4,2019-07-21,2019-07-27,47,0,43,0,2,0,1,0,3,1,0,0,0,0,0,24
10107,1,1,2019-06-09,2019-06-09,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10108,14,15,2019-05-23,2019-08-29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6
10109,1,1,2019-08-31,2019-08-31,5,1,4,0,0,0,0,0,0,1,0,0,0,0,0,9
10110,11,41,2019-01-14,2019-06-10,195,2,16,8,6,0,0,2,0,1,2,1,0,0,0,3
10111,1,1,2019-08-08,2019-08-08,8,0,20,0,0,0,0,0,4,0,0,0,0,0,0,0
10112,3,3,2019-02-22,2019-04-11,0,2,3,0,0,0,2,0,0,0,0,1,0,0,0,2
10113,1,1,2019-08-01,2019-08-01,23,2,18,0,21,0,2,0,0,0,0,0,0,0,0,0
10114,55,67,2018-12-06,2019-03-30,171,54,36,13,11,0,9,20,14,4,5,8,0,1,0,8
10115,1,1,2019-03-10,2019-03-10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10116,11,44,2019-03-03,2019-03-20,91,4,17,2,17,0,1,1,1,3,2,2,0,0,3,9
10117,1,1,2019-07-22,2019-07-22,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
10118,1,1,2019-08-13,2019-08-13,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
10119,1,1,2019-06-22,2019-06-22,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10120,79,231,2018-12-19,2019-04-02,323,24,15,602,332,0,3,2,3,4,0,1,0,2,1,14
10121,1,1,2019-05-14,2019-05-14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10122,1,1,2019-04-16,2019-04-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10123,1,1,2019-06-14,2019-06-14,32,2,9,0,0,0,0,0,1,0,0,1,0,0,0,5
10124,1,1,2019-08-27,2019-08-27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10125,1,1,2019-06-27,2019-06-27,9,0,5,0,8,0,10,0,0,0,0,0,0,0,0,15
10126,44,47,2019-02-03,2019-07-23,165,5,25,15,22,0,0,3,1,4,1,0,0,0,0,16
10127,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10128,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10129,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10130,8,9,2019-03-08,2019-03-17,0,12,13,0,0,0,1,0,0,1,0,2,0,4,0,0
10131,1,1,2019-08-27,2019-08-27,4,3,6,0,7,0,0,0,0,0,0,0,0,0,0,0
10132,1,1,2019-08-28,2019-08-28,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
10133,1,1,2019-05-25,2019-05-25,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26
10134,19,28,2018-12-30,2019-01-30,0,0,0,40,263,5,0,0,0,0,0,0,0,0,0,0
10135,1,1,2019-02-21,2019-02-21,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10136,104,148,2019-03-06,2019-08-30,443,273,204,0,19,0,16,5,2,7,5,4,0,6,1,68
10137,1,1,2019-05-05,2019-05-05,10,0,21,0,9,0,0,0,0,2,3,0,0,0,5,43
10138,2,2,2019-04-28,2019-05-02,10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10139,5,5,2019-04-01,2019-04-12,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
10140,72,176,2019-06-08,2019-08-31,762,26,241,25,92,0,55,18,24,7,4,0,0,13,0,92
10141,1,2,2019-02-13,2019-02-13,0,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0
10142,2,2,2019-06-11,2019-06-17,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,4
10143,2,2,2019-07-17,2019-07-21,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10144,1,1,2019-07-01,2019-07-01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10145,21,30,2019-02-20,2019-03-12,14,21,96,54,155,0,1,4,3,3,13,2,0,4,0,20
10146,152,818,2019-01-15,2019-08-18,4248,624,1217,102,157,0,105,89,86,107,93,153,0,50,112,408
10147,61,168,2019-03-12,2019-06-25,64,23,799,0,0,0,11,1,1,1,13,2,0,0,1,34
10148,1,1,2019-02-27,2019-02-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10149,1,1,2019-07-27,2019-07-27,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
10150,2,3,2019-08-31,2019-09-02,20,0,7,4,39,0,0,0,0,0,0,5,0,0,0,10
10151,3,3,2019-08-14,2019-08-18,18,3,22,0,0,0,0,0,0,1,1,1,0,0,0,8
10152,26,31,2018-11-14,2019-01-01,43,8,27,2,1,0,3,4,4,0,1,2,0,5,0,1
10153,1,1,2019-02-28,2019-02-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10154,1,1,2019-05-07,2019-05-07,38,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
10155,31,188,2019-06-26,2019-08-05,961,126,1124,2,38,0,7,9,17,12,22,13,0,28,0,163
10156,32,40,2019-02-26,2019-08-31,168,6,99,3,23,0,2,1,3,0,0,3,0,10,0,13
10157,1,2,2019-07-24,2019-07-24,2,4,55,0,0,0,0,6,0,0,0,0,0,0,0,0
10158,84,176,2018-11-05,2019-04-05,0,2,0,286,846,1,0,0,0,0,0,0,0,1,0,0
10159,2,3,2019-08-12,2019-08-16,8,0,5,0,0,0,0,8,0,0,0,0,0,0,0,18
10160,1,1,2019-08-04,2019-08-04,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
10161,1,5,2019-08-09,2019-08-09,31,0,2,0,2,0,1,0,0,0,1,0,0,0,0,2
10162,2,2,2019-03-22,2019-03-23,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10163,47,102,2019-07-15,2019-09-02,276,72,339,29,161,0,36,15,2,0,1,6,0,9,0,79
10164,3,3,2019-02-17,2019-05-04,2,2,1,1,1,0,0,0,3,0,1,0,0,0,0,0
10165,1,1,2019-03-21,2019-03-21,0,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0
10166,33,40,2018-11-11,2019-03-25,8,8,61,2,1,0,15,0,0,1,0,1,0,0,38,32
10167,2,3,2019-08-10,2019-08-11,26,2,4,0,14,0,0,0,0,0,0,0,0,0,0,0
10168,33,244,2019-04-21,2019-05-28,3268,219,876,0,19,0,46,78,77,69,80,16,0,99,4,239
10169,1,2,2019-04-28,2019-04-28,32,1,55,0,0,0,1,0,0,0,0,0,0,8,0,0
10170,11,17,2019-01-28,2019-02-12,158,4,2,2,54,0,0,0,0,0,1,2,1,0,88,1
10171,80,212,2019-05-21,2019-08-24,2409,155,362,4,211,0,47,1,0,4,4,3,0,3,1,146
10172,1,1,2019-08-31,2019-08-31,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
10173,1,1,2019-06-10,2019-06-10,36,3,18,0,3,0,1,0,0,0,0,0,0,0,0,0
10174,1,1,2019-07-17,2019-07-17,8,3,11,1,17,0,0,0,0,0,0,0,0,0,0,0
10175,1,1,2019-08-08,2019-08-08,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10176,58,108,2019-07-02,2019-08-31,1139,154,1088,4,16,0,54,7,12,3,21,27,0,0,0,127
10177,1,1,2019-03-01,2019-03-01,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10178,2,4,2019-02-05,2019-02-06,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,32
10179,2,3,2019-08-25,2019-08-26,16,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0
10180,1,1,2019-08-22,2019-08-22,3,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0
10181,131,289,2018-12-10,2019-05-01,1105,86,136,108,169,0,19,15,38,4,10,6,0,0,37,14
10182,20,88,2018-11-26,2019-01-18,174,30,40,9,7,0,5,6,2,5,0,1,0,1,24,5
10183,1,1,2019-08-02,2019-08-02,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
10184,1,1,2019-04-28,2019-04-28,24,0,4,1,8,0,0,0,0,0,0,0,0,0,0,2
10185,1,1,2019-03-28,2019-03-28,8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
10186,4,6,2018-12-10,2018-12-13,4,13,8,0,0,0,0,0,2,0,5,0,0,1,0,1
10187,2,8,2019-05-17,2019-05-18,20,1,25,0,11,0,0,1,9,0,0,0,0,0,0,1
10188,1,1,2019-05-31,2019-05-31,21,2,2,1,16,0,1,0,0,0,0,0,0,0,0,0
10189,3,8,2019-04-23,2019-04-25,49,4,8,1,6,0,2,1,0,0,0,0,0,0,0,18
10190,1,1,2019-02-23,2019-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10191,1,3,2019-08-28,2019-08-28,27,2,5,0,8,0,0,0,0,0,0,0,0,0,0,2
10192,9,9,2018-11-27,2019-06-18,53,6,10,25,49,0,0,0,0,0,3,4,0,2,0,6
10193,1,1,2019-06-05,2019-06-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10194,3,5,2019-01-19,2019-02-01,10,1,10,0,0,0,0,0,0,0,0,2,0,0,0,0
10195,145,245,2018-11-23,2019-08-31,1,15,3,1230,1135,0,0,0,0,0,1,1,0,0,0,8
10196,3,3,2019-06-15,2019-06-18,16,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
10197,2,3,2019-08-27,2019-08-28,8,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
10198,1,1,2019-07-30,2019-07-30,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
10199,1,1,2019-06-20,2019-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200,1,1,2019-06-23,2019-06-23,11,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0
10201,1,1,2019-06-01,2019-06-01,30,0,3,0,3,0,0,0,0,0,0,1,0,0,0,3
10202,1,1,2019-06-26,2019-06-26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10203,1,1,2019-08-08,2019-08-08,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10204,1,1,2019-06-18,2019-06-18,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,1,4,2019-04-15,2019-04-15,51,2,10,1,6,0,0,1,0,0,0,0,0,0,0,0
10206,1,1,2018-12-09,2018-12-09,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
10207,27,28,2019-05-01,2019-08-31,0,0,39,0,54,0,1,0,0,0,0,0,0,0,0,198
10208,1,1,2019-07-13,2019-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
10209,1,1,2019-04-02,2019-04-02,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10210,1,1,2019-02-27,2019-02-27,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
10211,1,2,2019-08-13,2019-08-13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10212,76,403,2019-01-18,2019-04-03,882,71,152,44,64,0,24,17,12,10,14,19,0,12,104,59
10213,1,1,2019-07-14,2019-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10214,9,38,2019-02-24,2019-03-04,63,2,2,12,15,0,0,0,0,1,3,0,0,0,0,2
10215,28,66,2019-06-24,2019-08-05,1067,20,253,4,119,0,4,11,3,3,3,2,0,4,1,97
10216,26,29,2019-06-05,2019-07-05,224,5,50,0,9,0,13,6,0,0,3,0,0,0,5,13
10217,14,18,2019-05-30,2019-06-23,27,3,5,4,16,0,0,3,1,0,0,1,0,0,0,27
10218,6,6,2019-02-24,2019-08-31,53,1,25,0,0,0,1,0,1,0,1,0,0,1,0,2
10219,45,59,2019-01-19,2019-04-25,88,13,44,10,0,0,6,2,7,2,4,11,0,0,1,21
10220,186,306,2018-11-04,2019-08-10,39,5,59,206,1604,1,0,0,0,1,0,0,0,0,0,2
10221,84,357,2019-02-26,2019-08-27,7459,242,1080,110,870,0,46,37,36,62,56,3,0,92,13,374
10222,2,3,2019-02-06,2019-02-07,7,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
10223,1,2,2019-08-13,2019-08-13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
10224,1,2,2019-01-21,2019-01-21,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10225,12,14,2019-08-09,2019-08-26,118,1,44,0,2,0,5,2,5,5,1,0,0,0,0,10
10226,2,2,2018-11-10,2018-11-11,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10227,9,13,2019-02-22,2019-03-16,1,0,5,1,12,0,0,0,0,0,0,7,0,0,0,0
10228,2,2,2019-03-16,2019-03-20,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0
10229,1,1,2019-04-11,2019-04-11,17,0,2,1,4,0,0,0,0,0,1,0,0,0,0,0
10230,7,7,2019-05-31,2019-08-26,8,2,11,0,0,0,5,0,0,0,0,0,0,0,0,3
10231,19,48,2019-02-22,2019-03-28,102,6,15,12,5,0,4,1,0,1,2,6,0,0,0,0
10232,66,93,2018-12-19,2019-04-07,165,2,16,69,454,7,6,3,2,0,2,0,0,2,0,0
10233,1,1,2019-08-12,2019-08-12,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10234,90,142,2019-01-18,2019-08-30,1389,80,406,23,109,0,30,14,20,20,12,10,0,2,1,92
10235,101,164,2019-02-06,2019-08-30,1659,58,267,9,110,0,16,9,4,11,16,4,0,6,1,90
10236,1,1,2019-07-16,2019-07-16,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10237,1,1,2019-04-24,2019-04-24,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10238,2,2,2019-08-29,2019-08-30,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
10239,41,57,2019-02-28,2019-08-28,36,14,84,0,212,0,0,0,0,0,0,0,0,0,0,91
10240,1,1,2019-07-06,2019-07-06,8,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0
10241,1,1,2019-05-29,2019-05-29,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10242,1,1,2019-06-07,2019-06-07,9,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
10243,1,1,2019-08-07,2019-08-07,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
10244,3,5,2019-08-24,2019-08-26,53,0,5,1,5,0,0,0,0,0,0,1,0,0,0,9
10245,43,108,2019-02-04,2019-04-22,521,79,105,31,85,0,10,42,26,16,29,11,0,16,1,41
10246,16,19,2019-04-20,2019-08-29,0,0,6,3,38,0,0,0,0,0,0,0,0,0,0,81
10247,21,32,2019-01-24,2019-02-25,21,1,4,0,107,0,0,0,0,1,0,2,2,0,0,1
10248,6,7,2019-07-23,2019-08-01,29,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1
10249,4,4,2019-08-15,2019-08-28,0,0,26,0,0,0,2,0,0,0,0,0,0,0,0,16
10250,1,1,2019-06-21,2019-06-21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10251,1,1,2019-06-11,2019-06-11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
10252,1,1,2019-02-22,2019-02-22,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
10253,2,2,2019-08-11,2019-08-12,41,1,3,4,69,0,0,0,0,0,0,0,0,0,0,0
10254,86,98,2019-02-05,2019-08-31,258,11,134,0,0,0,8,0,0,2,3,14,0,0,0,33
10255,7,8,2019-02-03,2019-02-14,71,3,5,0,0,0,0,0,0,0,0,0,0,0,98,13
10256,1,1,2019-05-28,2019-05-28,3,0,6,0,0,0,0,0,1,0,0,1,0,0,0,12
10257,1,1,2019-05-23,2019-05-23,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10258,2,2,2018-11-07,2018-11-09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10259,1,1,2019-03-05,2019-03-05,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10260,1,1,2019-08-30,2019-08-30,5,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0
10261,1,1,2019-08-09,2019-08-09,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10262,80,117,2019-02-22,2019-08-31,415,25,151,4,11,0,8,2,5,7,3,2,0,3,4,28
10263,1,1,2019-06-19,2019-06-19,8,0,38,0,0,0,0,1,5,0,0,0,0,0,0,0
10264,22,102,2018-12-29,2019-01-20,148,46,28,1,0,0,4,4,4,1,2,4,0,0,0,1
10265,1,2,2019-07-01,2019-07-01,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0
10266,1,1,2019-04-26,2019-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
10267,1,1,2019-08-30,2019-08-30,14,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
10268,1,1,2019-07-14,2019-07-14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10269,74,158,2019-04-25,2019-07-19,429,2,45,74,105,0,0,0,0,1,0,1,0,1,0,3
10270,1,1,2019-04-04,2019-04-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10271,15,25,2019-02-21,2019-03-29,29,2,1,29,12,0,3,3,0,0,0,0,2,0,0,0
10272,1,1,2018-11-21,2018-11-21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10273,13,19,2019-02-22,2019-03-21,15,0,6,0,0,0,3,0,0,0,1,2,0,1,0,0
10274,1,1,2019-08-12,2019-08-12,10,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
10275,1,1,2019-03-20,2019-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10276,1,1,2019-07-10,2019-07-10,20,1,18,0,0,0,8,1,0,0,0,2,0,0,0,5
10277,2,6,2019-08-24,2019-08-25,18,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
10278,2,3,2019-08-21,2019-08-27,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,1
10279,10,24,2019-02-22,2019-03-08,26,3,18,13,19,0,0,0,5,0,0,2,0,7,0,0
10280,1,2,2019-02-26,2019-02-26,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0
10281,1,1,2019-02-22,2019-02-22,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0
10282,16,28,2019-04-26,2019-05-21,136,2,16,0,59,0,0,0,1,4,2,0,0,0,0,6
10283,1,1,2019-05-13,2019-05-13,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0
10284,1,1,2019-02-07,2019-02-07,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10285,1,1,2019-05-17,2019-05-17,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10286,13,21,2019-01-16,2019-03-01,55,0,23,5,17,0,9,1,0,0,2,4,0,0,0,3
10287,3,9,2019-03-21,2019-03-23,8,1,6,4,6,0,1,0,11,0,1,0,0,2,0,0
10288,1,1,2019-06-05,2019-06-05,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10289,2,2,2019-08-30,2019-08-31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
10290,32,42,2019-05-29,2019-09-02,3,51,57,0,1,0,9,2,0,2,2,3,0,1,0,52
10291,16,25,2019-06-18,2019-08-24,0,26,51,0,8,0,0,7,0,0,0,0,0,0,1,0
10292,7,7,2019-01-30,2019-03-15,0,0,1,16,24,0,0,0,0,1,0,0,0,0,0,1
10293,1,1,2019-07-30,2019-07-30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10294,24,37,2019-03-15,2019-06-14,351,10,109,1,6,0,13,7,2,7,5,2,0,10,5,64
10295,9,26,2018-11-13,2018-11-30,33,0,0,12,116,1,0,0,0,0,0,0,0,0,0,0
10296,1,2,2019-04-19,2019-04-19,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
10297,1,2,2019-06-25,2019-06-25,4,3,32,0,0,0,0,3,0,0,0,0,0,0,0,0
10298,1,1,2019-03-26,2019-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10299,1,1,2019-03-24,2019-03-24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10300,5,12,2019-05-22,2019-05-28,43,5,12,0,0,0,1,1,0,0,0,0,0,0,0,0
10301,1,1,2019-06-05,2019-06-05,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10302,21,24,2019-02-15,2019-06-20,3,0,16,0,3,0,1,0,0,2,0,1,0,0,19,33
10303,1,3,2019-01-09,2019-01-09,12,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0
10304,1,1,2019-03-21,2019-03-21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10305,168,842,2019-03-12,2019-09-02,4330,331,1150,226,940,0,89,66,22,78,68,24,0,219,22,496
10306,1,1,2019-06-22,2019-06-22,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
10307,1,1,2019-08-25,2019-08-25,11,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0
10308,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10309,88,361,2019-01-06,2019-04-04,1037,58,132,85,201,0,48,22,9,68,19,14,0,5,23,165
10310,126,224,2019-01-08,2019-08-29,989,120,367,5,65,1,12,32,26,13,23,8,0,28,1,97
10311,3,4,2019-08-16,2019-08-19,7,1,3,4,14,0,0,0,0,0,0,0,0,0,0,0
10312,43,48,2018-11-13,2019-06-25,4,3,363,57,155,0,17,4,2,9,4,2,0,1,0,8
10313,1,1,2018-11-29,2018-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10314,14,18,2019-04-29,2019-06-10,28,75,115,0,0,0,0,12,0,0,8,0,0,0,0,14
10315,1,1,2019-04-01,2019-04-01,27,2,5,0,8,0,0,0,0,0,0,2,0,0,0,0
10316,1,1,2019-04-10,2019-04-10,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0
10317,2,2,2019-05-17,2019-05-23,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
10318,4,7,2019-03-25,2019-03-30,28,1,4,1,6,0,0,0,0,0,1,0,0,0,0,0
10319,115,467,2019-02-25,2019-08-29,2610,87,577,1,36,0,28,36,10,31,23,16,0,40,1,138
10320,69,74,2019-04-10,2019-09-02,1658,26,252,14,233,0,10,9,3,11,4,8,0,0,1,255
10321,1,1,2019-08-19,2019-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10322,1,1,2019-06-19,2019-06-19,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10323,10,11,2018-12-28,2019-07-17,0,5,6,0,2,0,0,0,0,0,0,0,0,0,0,28
10324,3,3,2019-02-06,2019-05-29,0,0,2,1,4,0,0,0,0,0,0,0,0,2,0,0
10325,5,5,2019-03-01,2019-08-15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
10326,1,1,2019-02-14,2019-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10327,1,1,2019-02-09,2019-02-09,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10328,4,4,2019-01-09,2019-01-30,31,0,10,1,1,0,0,1,0,0,0,0,0,0,0,0
10329,2,2,2019-08-09,2019-08-10,48,1,2,0,3,0,0,0,0,0,1,0,0,0,0,0
10330,1,2,2019-08-21,2019-08-21,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2
10331,13,23,2018-12-12,2019-01-02,27,103,54,0,12,0,2,18,9,13,8,0,0,27,0,69
10332,1,2,2019-02-28,2019-02-28,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10333,1,1,2019-06-29,2019-06-29,19,2,32,0,0,0,0,2,2,0,0,0,0,0,0,0
10334,6,6,2019-04-10,2019-04-22,79,10,4,27,83,0,0,0,0,0,0,0,0,0,0,3
10335,2,3,2019-08-19,2019-08-29,39,0,23,0,0,0,2,0,0,2,0,0,0,0,0,4
10336,2,2,2019-04-22,2019-04-23,22,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0
10337,2,5,2019-07-30,2019-07-31,9,0,10,0,12,0,0,1,1,1,0,0,0,0,0,1
10338,3,5,2019-07-20,2019-07-22,34,3,7,1,4,0,0,0,0,0,0,0,0,0,0,0
10339,1,1,2019-06-30,2019-06-30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10340,1,1,2019-04-27,2019-04-27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10341,183,880,2019-02-22,2019-08-31,4145,507,1073,68,959,0,67,40,36,66,60,22,1,9,12,872
10342,48,116,2019-05-17,2019-07-22,624,28,152,1,7,0,9,1,3,0,2,7,0,0,0,233
10343,52,92,2019-01-19,2019-05-23,339,62,187,8,5,0,92,1,10,36,9,3,0,0,8,404
10344,2,3,2019-06-16,2019-06-17,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5
10345,1,1,2019-01-30,2019-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10346,1,2,2019-02-02,2019-02-02,6,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
10347,1,3,2019-02-26,2019-02-26,4,2,2,4,14,0,0,0,0,0,0,3,0,0,0,0
10348,1,1,2019-03-09,2019-03-09,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2
10349,1,1,2019-04-04,2019-04-04,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10350,42,58,2019-03-19,2019-08-29,267,30,69,6,40,0,9,3,4,2,5,4,0,0,0,9
10351,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
